"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
52367,782,1226,2434,"Observations",1993-07-07 04:00:00,NA,NA,15964,15.89,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,15.89,NA
51977,782,1226,2434,"Observations",1992-06-12 04:00:00,NA,NA,16602,24.35,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,24.35,NA
52012,782,1226,2434,"Observations",1992-06-04 04:00:00,NA,NA,16613,34.65,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,34.65,NA
51807,782,1226,2434,"Observations",1993-06-16 04:00:00,NA,NA,17357,45.45,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,45.45,NA
52342,782,1226,2434,"Observations",1990-07-30 04:00:00,NA,NA,17967,10.1,"",NA,NA,"c2n_leaf",7,-65.74,18.31,TRUE,FALSE,10.1,NA
51712,782,1226,2434,"Observations",1990-12-05 04:00:00,NA,NA,19284,25.42,"",NA,NA,"c2n_leaf",12,-65.74,18.31,TRUE,FALSE,25.42,NA
51947,782,1226,2434,"Observations",1991-02-26 04:00:00,NA,NA,19614,37.44,"",NA,NA,"c2n_leaf",2,-65.74,18.31,TRUE,FALSE,37.44,NA
51822,782,1226,2434,"Observations",1992-06-15 04:00:00,NA,NA,21983,30.68,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,30.68,NA
2000000271,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,21994,24.1,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,24.1,NA
52257,782,1226,2434,"Observations",1990-08-31 04:00:00,NA,NA,22762,24.52,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,24.52,NA
52097,782,1226,2434,"Observations",1992-06-03 04:00:00,NA,NA,24238,13.34,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,13.34,NA
52287,782,1226,2434,"Observations",1992-06-05 04:00:00,NA,NA,24333,11.32,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,11.32,NA
52357,782,1226,2434,"Observations",1992-06-05 04:00:00,NA,NA,24369,13.92,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,13.92,NA
2000000635,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,24509,12.9,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,12.9,NA
52102,782,1226,2434,"Observations",1992-06-09 04:00:00,NA,NA,25386,19.15,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,19.15,NA
52217,782,1226,2434,"Observations",1993-03-11 04:00:00,NA,NA,25655,19.69,"",NA,NA,"c2n_leaf",3,-65.74,18.31,TRUE,FALSE,19.69,NA
2000000241,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,25925,19.6,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,19.6,NA
51992,782,1226,2434,"Observations",1992-05-14 04:00:00,NA,NA,25928,27.53,"",NA,NA,"c2n_leaf",5,-65.74,18.31,TRUE,FALSE,27.53,NA
51692,782,1226,2434,"Observations",1990-08-30 04:00:00,NA,NA,25975,29.95,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,29.95,NA
51812,782,1226,2434,"Observations",1991-12-05 04:00:00,NA,NA,25998,26.76,"",NA,NA,"c2n_leaf",12,-65.74,18.31,TRUE,FALSE,26.76,NA
51847,782,1226,2434,"Observations",1992-06-30 04:00:00,NA,NA,26112,16.56,"",NA,NA,"c2n_leaf",6,-65.74,18.31,TRUE,FALSE,16.56,NA
52337,782,1226,2434,"Observations",1990-08-23 04:00:00,NA,NA,26318,15.6,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,15.6,NA
2000000056,2000000017,2000000008,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,26318,21,"",NA,NA,"c2n_leaf",1,-79.542955,8.994504,NA,NA,21,NA
2000000526,2000000017,2000000009,2000000003,"Direct observation",2013-01-01 06:00:00,NA,NA,26318,24.6,"",NA,NA,"c2n_leaf",1,-79.975527,9.280225,NA,NA,24.6,NA
51922,782,1226,2434,"Observations",1990-08-03 04:00:00,NA,NA,26734,25.3,"",NA,NA,"c2n_leaf",8,-65.74,18.31,TRUE,FALSE,25.3,NA
