"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
36987,264,341,797,"Twice-ambient O3",1989-04-30 05:00:00,"00:00:00",NA,1019,1.53260751838199,"SE",0.253974960189016,12,"root_respiration_rate",4,-84.269314,36.012811,FALSE,TRUE,1.05,0.174
36988,264,341,795,"Sub-ambient O3",1989-07-31 05:00:00,"00:00:00",NA,1019,2.86209479779638,"SE",0.572418959559276,12,"root_respiration_rate",7,-84.269314,36.012811,FALSE,TRUE,2.96,0.592
36989,264,341,796,"Ambient O3",1989-07-31 05:00:00,"00:00:00",NA,1019,1.72112457435053,"SE",0.134402424626249,12,"root_respiration_rate",7,-84.269314,36.012811,TRUE,TRUE,1.78,0.139
36990,264,341,797,"Twice-ambient O3",1989-07-31 05:00:00,"00:00:00",NA,1019,5.28907383241425,"SE",0.53857662242317,12,"root_respiration_rate",7,-84.269314,36.012811,FALSE,TRUE,5.47,0.557
38021,263,340,794,"Observational - Drew (1981)",1974-07-15 05:00:00,"00:00:00",NA,1019,40.0100713623795,"SE",7.384156296635,6,"root_respiration_rate",7,-72.928476,41.310347,TRUE,TRUE,15.93,2.94
38022,263,340,794,"Observational - Drew (1981)",1975-05-15 05:00:00,"00:00:00",NA,1019,15.3962170402628,"SE",1.23069271610583,6,"root_respiration_rate",5,-72.928476,41.310347,TRUE,TRUE,6.13,0.49
38025,263,340,794,"Observational - Drew (1981)",1974-10-25 05:00:00,"00:00:00",NA,1019,47.695621793571,"",NA,6,"root_respiration_rate",10,-72.928476,41.310347,TRUE,TRUE,18.99,NA
38026,263,340,794,"Observational - Drew (1981)",1974-11-25 06:00:00,"00:00:00",NA,1019,40.4119302084548,"",NA,6,"root_respiration_rate",11,-72.928476,41.310347,TRUE,TRUE,16.09,NA
38027,263,340,794,"Observational - Drew (1981)",1974-08-15 05:00:00,"00:00:00",NA,1019,32.841803025427,"SE",31.8316031834647,6,"root_respiration_rate",8,-72.928476,41.310347,TRUE,TRUE,15.93,15.44
38028,263,340,794,"Observational - Drew (1981)",1975-06-15 05:00:00,"00:00:00",NA,1019,11.627606344219,"SE",2.02039968392457,6,"root_respiration_rate",6,-72.928476,41.310347,TRUE,TRUE,5.64,0.98
38031,263,340,794,"Observational - Drew (1981)",1974-11-25 06:00:00,"00:00:00",NA,1019,36.8826023932761,"",NA,6,"root_respiration_rate",11,-72.928476,41.310347,TRUE,TRUE,17.89,NA
38033,263,340,794,"Observational - Drew (1981)",1974-09-15 05:00:00,"00:00:00",NA,1019,27.9814486164525,"SE",2.50503833533406,6,"root_respiration_rate",9,-72.928476,41.310347,TRUE,TRUE,16.42,1.47
38034,263,340,794,"Observational - Drew (1981)",1975-07-15 05:00:00,"00:00:00",NA,1019,5.01007667066812,"SE",0.835012778444686,6,"root_respiration_rate",7,-72.928476,41.310347,TRUE,TRUE,2.94,0.49
38038,263,340,794,"Observational - Drew (1981)",1974-07-24 05:00:00,"00:00:00",NA,1019,17.0240360340049,"",NA,6,"root_respiration_rate",7,-72.928476,41.310347,TRUE,TRUE,9.99,NA
38039,263,340,794,"Observational - Drew (1981)",1974-10-15 05:00:00,"00:00:00",NA,1019,23.9771190466864,"SE",1.38956692287124,6,"root_respiration_rate",10,-72.928476,41.310347,TRUE,TRUE,16.91,0.98
38040,263,340,794,"Observational - Drew (1981)",1975-08-15 05:00:00,"00:00:00",NA,1019,16.3345009708946,"SE",9.72696846009868,6,"root_respiration_rate",8,-72.928476,41.310347,TRUE,TRUE,11.52,6.86
38043,263,340,794,"Observational - Drew (1981)",1974-07-25 05:00:00,"00:00:00",NA,1019,19.4681161745124,"",NA,6,"root_respiration_rate",7,-72.928476,41.310347,TRUE,TRUE,13.73,NA
38044,263,340,794,"Observational - Drew (1981)",1974-08-25 05:00:00,"00:00:00",NA,1019,15.1434436084335,"",NA,6,"root_respiration_rate",8,-72.928476,41.310347,TRUE,TRUE,10.68,NA
38045,263,340,794,"Observational - Drew (1981)",1974-11-15 06:00:00,"00:00:00",NA,1019,15.93,"SE",1.96,6,"root_respiration_rate",11,-72.928476,41.310347,TRUE,TRUE,15.93,1.96
38049,263,340,794,"Observational - Drew (1981)",1974-08-25 05:00:00,"00:00:00",NA,1019,14.28,"",NA,6,"root_respiration_rate",8,-72.928476,41.310347,TRUE,TRUE,14.28,NA
38050,263,340,794,"Observational - Drew (1981)",1974-09-25 05:00:00,"00:00:00",NA,1019,11.37,"",NA,6,"root_respiration_rate",9,-72.928476,41.310347,TRUE,TRUE,11.37,NA
38051,263,340,794,"Observational - Drew (1981)",1975-03-15 05:00:00,"00:00:00",NA,1019,10.173449903511,"SE",0.415069979410524,6,"root_respiration_rate",3,-72.928476,41.310347,TRUE,TRUE,12.01,0.49
38052,263,340,794,"Observational - Drew (1981)",1975-12-15 06:00:00,"00:00:00",NA,1019,4.7775401711742,"SE",0.626840377068955,6,"root_respiration_rate",12,-72.928476,41.310347,TRUE,TRUE,5.64,0.74
38056,263,340,794,"Observational - Drew (1981)",1974-09-25 05:00:00,"00:00:00",NA,1019,12.5706908050045,"",NA,6,"root_respiration_rate",9,-72.928476,41.310347,TRUE,TRUE,14.84,NA
38057,263,340,794,"Observational - Drew (1981)",1974-10-25 05:00:00,"00:00:00",NA,1019,11.5118388167123,"",NA,6,"root_respiration_rate",10,-72.928476,41.310347,TRUE,TRUE,13.59,NA
38058,263,340,794,"Observational - Drew (1981)",1975-04-15 05:00:00,"00:00:00",NA,1019,13.6768431473311,"SE",1.46028794020983,6,"root_respiration_rate",4,-72.928476,41.310347,TRUE,TRUE,11.52,1.23
38062,263,340,794,"Observational - Drew (1981)",1974-10-15 05:00:00,"00:00:00",NA,1019,18.9362541840218,"",NA,6,"root_respiration_rate",10,-72.928476,41.310347,TRUE,TRUE,15.95,NA
38063,263,340,794,"Observational - Drew (1981)",1974-12-01 06:00:00,"00:00:00",NA,1019,16.9535868180458,"",NA,6,"root_respiration_rate",12,-72.928476,41.310347,TRUE,TRUE,14.28,NA
38065,263,340,794,"Observational - Drew (1981)",1974-07-25 05:00:00,"00:00:00",NA,1019,6.25668084951691,"",NA,6,"root_respiration_rate",7,-72.928476,41.310347,TRUE,TRUE,5.27,NA
38067,263,340,794,"Observational - Drew (1981)",1974-08-25 05:00:00,"00:00:00",NA,1019,8.06126432034532,"",NA,6,"root_respiration_rate",8,-72.928476,41.310347,TRUE,TRUE,6.79,NA
38068,263,340,794,"Observational - Drew (1981)",1974-09-25 05:00:00,"00:00:00",NA,1019,12.5133616990338,"",NA,6,"root_respiration_rate",9,-72.928476,41.310347,TRUE,TRUE,10.54,NA
