site_id,sitename,location,lon,lat,met_filename,met_start_date,met_end_date,cohort_filename,start_date,end_date
1000014306,MANDIFORE-SEUS-3557,SEUS,-93.1636585,31.9279451,NARR_ED2_site_1-14306,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14306,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014327,MANDIFORE-SEUS-3603,SEUS,-88.2905761,31.6988372,NARR_ED2_site_1-14327,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14327,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014357,MANDIFORE-SEUS-3642,SEUS,-84.1896116,31.3395855,NARR_ED2_site_1-14357,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14357,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014448,MANDIFORE-SEUS-3807,SEUS,-95.6065364,32.1425045,NARR_ED2_site_1-14448,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14448,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014486,MANDIFORE-SEUS-3890,SEUS,-86.7938524,31.765984,NARR_ED2_site_1-14486,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14486,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014499,MANDIFORE-SEUS-3909,SEUS,-84.7932069,31.5830717,NARR_ED2_site_1-14499,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14499,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014530,MANDIFORE-SEUS-3954,SEUS,-94.5397605,32.2234742,NARR_ED2_site_1-14530,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14530,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014562,MANDIFORE-SEUS-4020,SEUS,-87.5236451,31.9137564,NARR_ED2_site_1-14562,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14562,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014597,MANDIFORE-SEUS-4062,SEUS,-83.1018041,31.4903852,NARR_ED2_site_1-14597,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14597,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014603,MANDIFORE-SEUS-4078,SEUS,-81.4309226,31.2833379,NARR_ED2_site_1-14603,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14603,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014671,MANDIFORE-SEUS-419,SEUS,-80.6179896,27.1471252,NARR_ED2_site_1-14671,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14671,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014675,MANDIFORE-SEUS-4193,SEUS,-83.7168848,31.6506142,NARR_ED2_site_1-14675,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14675,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014752,MANDIFORE-SEUS-4325,SEUS,-84.2291215,31.7963633,NARR_ED2_site_1-14752,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14752,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014780,MANDIFORE-SEUS-4363,SEUS,-94.6418101,32.493864,NARR_ED2_site_1-14780,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14780,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014793,MANDIFORE-SEUS-4397,SEUS,-91.0081458,32.3919901,NARR_ED2_site_1-14793,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14793,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014810,MANDIFORE-SEUS-4437,SEUS,-86.7526495,32.1233366,NARR_ED2_site_1-14810,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14810,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014820,MANDIFORE-SEUS-4446,SEUS,-85.7996608,32.0408404,NARR_ED2_site_1-14820,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14820,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014832,MANDIFORE-SEUS-4462,SEUS,-84.1106497,31.8742998,NARR_ED2_site_1-14832,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14832,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014835,MANDIFORE-SEUS-4465,SEUS,-83.7947665,31.8402491,NARR_ED2_site_1-14835,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14835,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014856,MANDIFORE-SEUS-4497,SEUS,-94.961604500000007,32.5869181,NARR_ED2_site_1-14856,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14856,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014889,MANDIFORE-SEUS-4566,SEUS,-87.5919077,32.2792496,NARR_ED2_site_1-14889,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14889,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014945,MANDIFORE-SEUS-4643,SEUS,-93.9954705,32.6636466,NARR_ED2_site_1-14945,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14945,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000014996,MANDIFORE-SEUS-4734,SEUS,-84.2952923,32.0746574,NARR_ED2_site_1-14996,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-14996,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015004,MANDIFORE-SEUS-4747,SEUS,-82.9246778,31.9229645,NARR_ED2_site_1-15004,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15004,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015061,MANDIFORE-SEUS-4840,SEUS,-87.4664934,32.449944,NARR_ED2_site_1-15061,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15061,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015066,MANDIFORE-SEUS-4846,SEUS,-86.8278643,32.3998877,NARR_ED2_site_1-15066,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15066,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015072,MANDIFORE-SEUS-4852,SEUS,-86.1900651,32.3462298,NARR_ED2_site_1-15072,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15072,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015092,MANDIFORE-SEUS-4882,SEUS,-83.0154511,32.0241463,NARR_ED2_site_1-15092,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15092,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015099,MANDIFORE-SEUS-4901,SEUS,-95.2805204,32.858323,NARR_ED2_site_1-15099,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15099,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015104,MANDIFORE-SEUS-4906,SEUS,-94.7431347,32.8536634,NARR_ED2_site_1-15104,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15104,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015115,MANDIFORE-SEUS-4918,SEUS,-93.4538021,32.8321444,NARR_ED2_site_1-15115,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15115,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015151,MANDIFORE-SEUS-4978,SEUS,-87.0305776,32.5062559,NARR_ED2_site_1-15151,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15151,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015153,MANDIFORE-SEUS-498,SEUS,-80.6686536,27.4303879,NARR_ED2_site_1-15153,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15153,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015154,MANDIFORE-SEUS-4981,SEUS,-86.7110774,32.4804519,NARR_ED2_site_1-15154,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15154,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015191,MANDIFORE-SEUS-5042,SEUS,-94.7417116,32.9432737,NARR_ED2_site_1-15191,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15191,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015194,MANDIFORE-SEUS-5046,SEUS,-94.3113727,32.9377163,NARR_ED2_site_1-15194,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15194,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015204,MANDIFORE-SEUS-5058,SEUS,-93.020842,32.9113085,NARR_ED2_site_1-15204,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15204,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015234,MANDIFORE-SEUS-5113,SEUS,-87.1271456,32.6039333,NARR_ED2_site_1-15234,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15234,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015258,MANDIFORE-SEUS-5147,SEUS,-83.5148372,32.2619381,NARR_ED2_site_1-15258,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15258,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015289,MANDIFORE-SEUS-5205,SEUS,-91.8340974,32.9638112,NARR_ED2_site_1-15289,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15289,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015356,MANDIFORE-SEUS-5315,SEUS,-94.3075406,33.1168887,NARR_ED2_site_1-15356,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15356,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015395,MANDIFORE-SEUS-5379,SEUS,-87.4279633,32.8071187,NARR_ED2_site_1-15395,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15395,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015401,MANDIFORE-SEUS-5386,SEUS,-86.6796529,32.7481393,NARR_ED2_site_1-15401,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15401,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015410,MANDIFORE-SEUS-5399,SEUS,-85.2930728,32.6255625,NARR_ED2_site_1-15410,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15410,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015417,MANDIFORE-SEUS-541,SEUS,-81.533343,27.7368902,NARR_ED2_site_1-15417,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15417,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015442,MANDIFORE-SEUS-5453,SEUS,-93.6580472,33.1950438,NARR_ED2_site_1-15442,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15442,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015498,MANDIFORE-SEUS-5555,SEUS,-82.7307694,32.4437457,NARR_ED2_site_1-15498,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15498,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015513,MANDIFORE-SEUS-5585,SEUS,-93.4393276,33.2799659,NARR_ED2_site_1-15513,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15513,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015537,MANDIFORE-SEUS-5648,SEUS,-86.6585853,32.9265292,NARR_ED2_site_1-15537,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15537,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015573,MANDIFORE-SEUS-5711,SEUS,-93.8690422,33.3783413,NARR_ED2_site_1-15573,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15573,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015577,MANDIFORE-SEUS-5715,SEUS,-93.4364129,33.3694943,NARR_ED2_site_1-15577,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15577,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015601,MANDIFORE-SEUS-578,SEUS,-80.420823,27.6694478,NARR_ED2_site_1-15601,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15601,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015602,MANDIFORE-SEUS-5782,SEUS,-86.0053819,32.9610733,NARR_ED2_site_1-15602,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15602,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015612,MANDIFORE-SEUS-5794,SEUS,-84.7229188,32.8409644,NARR_ED2_site_1-15612,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15612,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015626,MANDIFORE-SEUS-5811,SEUS,-82.9132423,32.6461503,NARR_ED2_site_1-15626,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15626,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015628,MANDIFORE-SEUS-5813,SEUS,-82.7009401,32.6213374,NARR_ED2_site_1-15628,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15628,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015644,MANDIFORE-SEUS-5845,SEUS,-93.3252271,33.4565422,NARR_ED2_site_1-15644,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15644,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015683,MANDIFORE-SEUS-5939,SEUS,-82.8985104,32.7349481,NARR_ED2_site_1-15683,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15683,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015685,MANDIFORE-SEUS-5940,SEUS,-82.7922263,32.7225793,NARR_ED2_site_1-15685,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15685,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015695,MANDIFORE-SEUS-5967,SEUS,-94.0810216,33.5612013,NARR_ED2_site_1-15695,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15695,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015696,MANDIFORE-SEUS-5968,SEUS,-93.9725978,33.5593425,NARR_ED2_site_1-15696,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15696,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015706,MANDIFORE-SEUS-5977,SEUS,-92.997055,33.5380183,NARR_ED2_site_1-15706,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15706,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015729,MANDIFORE-SEUS-602,SEUS,-80.6037265,27.7882805,NARR_ED2_site_1-15729,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15729,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015732,MANDIFORE-SEUS-6023,SEUS,-88.0251817,33.3001516,NARR_ED2_site_1-15732,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15732,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015738,MANDIFORE-SEUS-6036,SEUS,-85.8754777,33.1297997,NARR_ED2_site_1-15738,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15738,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015739,MANDIFORE-SEUS-604,SEUS,-80.4043369,27.7588605,NARR_ED2_site_1-15739,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15739,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015750,MANDIFORE-SEUS-6053,SEUS,-84.0562836,32.9533359,NARR_ED2_site_1-15750,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15750,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015785,MANDIFORE-SEUS-6105,SEUS,-93.8617395,33.6468848,NARR_ED2_site_1-15785,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15785,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015794,MANDIFORE-SEUS-6122,SEUS,-92.0176047,33.5978817,NARR_ED2_site_1-15794,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15794,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015841,MANDIFORE-SEUS-6201,SEUS,-82.3366959,32.8495387,NARR_ED2_site_1-15841,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15841,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015873,MANDIFORE-SEUS-6249,SEUS,-92.9901888,33.7169745,NARR_ED2_site_1-15873,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15873,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015879,MANDIFORE-SEUS-626,SEUS,-80.6872577,27.8922726,NARR_ED2_site_1-15879,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15879,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015898,MANDIFORE-SEUS-6304,SEUS,-85.7450173,33.2983355,NARR_ED2_site_1-15898,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15898,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015963,MANDIFORE-SEUS-6394,SEUS,-92.4431791,33.79097,NARR_ED2_site_1-15963,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15963,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000015982,MANDIFORE-SEUS-644,SEUS,-81.2714229,28.0672363,NARR_ED2_site_1-15982,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-15982,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016002,MANDIFORE-SEUS-6467,SEUS,-83.1597084,33.1266496,NARR_ED2_site_1-16002,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16002,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016013,MANDIFORE-SEUS-6477,SEUS,-82.0927014,33.0009778,NARR_ED2_site_1-16013,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16013,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016018,MANDIFORE-SEUS-6484,SEUS,-81.3478759,32.9070772,NARR_ED2_site_1-16018,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16018,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016042,MANDIFORE-SEUS-6520,SEUS,-93.9633019,33.9172989,NARR_ED2_site_1-16042,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16042,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016044,MANDIFORE-SEUS-6524,SEUS,-93.5276757,33.9088077,NARR_ED2_site_1-16044,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16044,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016060,MANDIFORE-SEUS-655,SEUS,-82.5620174,28.3304937,NARR_ED2_site_1-16060,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16060,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016103,MANDIFORE-SEUS-6617,SEUS,-81.8637612,33.0632597,NARR_ED2_site_1-16103,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16103,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016106,MANDIFORE-SEUS-662,SEUS,-81.8579787,28.2388998,NARR_ED2_site_1-16106,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16106,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016118,MANDIFORE-SEUS-6630,SEUS,-80.4814081,32.8822393,NARR_ED2_site_1-16118,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16118,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016137,MANDIFORE-SEUS-6661,SEUS,-93.8519244,34.0047905,NARR_ED2_site_1-16137,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16137,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016146,MANDIFORE-SEUS-6673,SEUS,-92.5439651,33.9731344,NARR_ED2_site_1-16146,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16146,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016171,MANDIFORE-SEUS-671,SEUS,-80.955089,28.1142912,NARR_ED2_site_1-16171,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16171,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016205,MANDIFORE-SEUS-6755,SEUS,-82.0612271,33.1782422,NARR_ED2_site_1-16205,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16205,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016235,MANDIFORE-SEUS-6796,SEUS,-94.2861493,34.1015166,NARR_ED2_site_1-16235,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16235,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016245,MANDIFORE-SEUS-6806,SEUS,-93.1945934,34.0802451,NARR_ED2_site_1-16245,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16245,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016247,MANDIFORE-SEUS-6808,SEUS,-92.9763618,34.0747581,NARR_ED2_site_1-16247,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16247,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016256,MANDIFORE-SEUS-6816,SEUS,-92.1037774,34.0487039,NARR_ED2_site_1-16256,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16256,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016302,MANDIFORE-SEUS-689,SEUS,-81.4408741,28.2739122,NARR_ED2_site_1-16302,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16302,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016303,MANDIFORE-SEUS-6890,SEUS,-82.2592686,33.2928635,NARR_ED2_site_1-16303,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16303,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016308,MANDIFORE-SEUS-6896,SEUS,-81.6182022,33.2136352,NARR_ED2_site_1-16308,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16308,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016366,MANDIFORE-SEUS-6977,SEUS,-88.1784253,33.9395215,NARR_ED2_site_1-16366,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16366,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016370,MANDIFORE-SEUS-6980,SEUS,-87.8527031,33.9169926,NARR_ED2_site_1-16370,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16370,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016383,MANDIFORE-SEUS-7007,SEUS,-83.1013343,33.4816245,NARR_ED2_site_1-16383,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16383,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016390,MANDIFORE-SEUS-7022,SEUS,-81.4950715,33.2886124,NARR_ED2_site_1-16390,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16390,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016495,MANDIFORE-SEUS-7170,SEUS,-92.6374913,34.3339604,NARR_ED2_site_1-16495,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16495,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016505,MANDIFORE-SEUS-7181,SEUS,-91.4340437,34.2929293,NARR_ED2_site_1-16505,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16505,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016565,MANDIFORE-SEUS-7269,SEUS,-79.8606854,33.2497462,NARR_ED2_site_1-16565,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16565,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016576,MANDIFORE-SEUS-7284,SEUS,-92.0858038,34.406217,NARR_ED2_site_1-16576,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16576,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016578,MANDIFORE-SEUS-7286,SEUS,-91.8667512,34.3986459,NARR_ED2_site_1-16578,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16578,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016630,MANDIFORE-SEUS-7360,SEUS,-81.5527991,33.5677328,NARR_ED2_site_1-16630,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16630,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016637,MANDIFORE-SEUS-7367,SEUS,-80.8032751,33.4703755,NARR_ED2_site_1-16637,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16637,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016698,MANDIFORE-SEUS-7443,SEUS,-83.6899462,33.9075674,NARR_ED2_site_1-16698,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16698,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
1000016771,MANDIFORE-SEUS-753,SEUS,-90.6722839,29.4036649,NARR_ED2_site_1-16771,2000-01-01T00:00:00Z,2015-12-31T00:00:00Z,FIA_ED2_site_1-16771,2000-01-01T00:00:00Z,2000-12-31T00:00:00Z
