"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
39447,437,666,1375,"elevated CO2",2008-01-01 06:00:00,"00:00:00",NA,787,0.256,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.256,NA
39446,437,666,1374,"control",2007-01-01 06:00:00,"00:00:00",NA,787,0.589,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.589,NA
39445,437,666,1374,"control",2007-01-01 06:00:00,"00:00:00",NA,787,0.075,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.075,NA
39444,437,666,1374,"control",2007-01-01 06:00:00,"00:00:00",NA,787,0.25,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.25,NA
39443,437,666,1375,"elevated CO2",2007-01-01 06:00:00,"00:00:00",NA,787,0.54,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.54,NA
39442,437,666,1375,"elevated CO2",2007-01-01 06:00:00,"00:00:00",NA,787,0.45,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.45,NA
39441,437,666,1374,"control",2006-01-01 06:00:00,"00:00:00",NA,787,0.45,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.45,NA
39440,437,666,1374,"control",2006-01-01 06:00:00,"00:00:00",NA,787,0.12,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.12,NA
39439,437,666,1374,"control",2006-01-01 06:00:00,"00:00:00",NA,787,0.11,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.11,NA
39438,437,666,1375,"elevated CO2",2006-01-01 06:00:00,"00:00:00",NA,787,0.43,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.43,NA
39437,437,666,1375,"elevated CO2",2006-01-01 06:00:00,"00:00:00",NA,787,0.597,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.597,NA
39436,437,666,1374,"control",2005-01-01 06:00:00,"00:00:00",NA,787,0.445,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.445,NA
39435,437,666,1374,"control",2005-01-01 06:00:00,"00:00:00",NA,787,0.079,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.079,NA
39434,437,666,1374,"control",2005-01-01 06:00:00,"00:00:00",NA,787,0.079,"",NA,1,"fineroot2leaf",1,-84.31,35.93,TRUE,NA,0.079,NA
39433,437,666,1375,"elevated CO2",2005-01-01 06:00:00,"00:00:00",NA,787,0.32,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.32,NA
39432,437,666,1375,"elevated CO2",2005-01-01 06:00:00,"00:00:00",NA,787,0.925,"",NA,1,"fineroot2leaf",1,-84.31,35.93,FALSE,NA,0.925,NA
