"id","citation_id","site_id","treatment_id","name","date","time","cultivar_id","specie_id","mean","statname","stat","n","vname","month","lon","lat","control","greenhouse","mean_unconverted","stat_unconverted"
38221,410,619,1293,"Observational",NA,"00:00:00",NA,272,12.88,"SE",0.29,4,"SLA",NA,-86.357952,38.951892,TRUE,FALSE,12.88,0.29
38222,410,619,1293,"Observational",NA,"00:00:00",NA,272,16.24,"SE",0.825,4,"SLA",NA,-86.357952,38.951892,TRUE,FALSE,16.24,0.825
38223,410,619,1293,"Observational",NA,"00:00:00",NA,272,11.79,"SE",0.74,4,"SLA",NA,-86.357952,38.951892,TRUE,FALSE,11.79,0.74
38224,410,619,1293,"Observational",NA,"00:00:00",NA,272,13.04,"SE",1.225,4,"SLA",NA,-86.357952,38.951892,TRUE,FALSE,13.04,1.225
38225,410,619,1293,"Observational",NA,"00:00:00",NA,272,13.4,"SE",1.915,4,"SLA",NA,-86.357952,38.951892,TRUE,FALSE,13.4,1.915
39927,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,19.7,"SE",1.45,12,"SLA",7,-83.41,35.05,FALSE,FALSE,19.7,1.45
37571,381,602,1220,"observational",2010-06-01 00:00:00,"00:00:00",NA,396,17.3693,"SE",0.188354136957729,11,"SLA",6,NA,NA,TRUE,NA,17.3693,0.188354136957729
37592,381,602,1220,"observational",2010-08-01 00:00:00,"00:00:00",NA,396,13.4077,"SE",0.974006870025639,14,"SLA",8,NA,NA,TRUE,NA,13.4077,0.974006870025639
37613,381,602,1220,"observational",2010-09-01 00:00:00,"00:00:00",NA,396,12.1357,"SE",1.02160052205677,6,"SLA",9,NA,NA,TRUE,NA,12.1357,1.02160052205677
39722,447,681,1415,"Observational",1999-06-18 05:00:00,"00:00:00",NA,1164,9.2,"SE",0.34,6,"SLA",6,-74.029,41.406,FALSE,FALSE,9.2,0.34
39723,447,682,1415,"Observational",1999-06-18 05:00:00,"00:00:00",NA,1164,9.88,"SE",0.84,6,"SLA",6,-74.029,41.406,FALSE,FALSE,9.88,0.84
39901,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,568,12.5,"SE",1.83,4,"SLA",7,-83.41,35.05,FALSE,FALSE,12.5,1.83
39902,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,568,19.1,"SE",2.35,6,"SLA",7,-83.41,35.05,FALSE,FALSE,19.1,2.35
39903,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,568,17,"SE",1.09,8,"SLA",7,-83.41,35.05,FALSE,FALSE,17,1.09
39908,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,817,22.7,"SE",3.69,4,"SLA",7,-83.41,35.05,FALSE,FALSE,22.7,3.69
39909,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,817,25.2,"SE",4.02,5,"SLA",7,-83.41,35.05,FALSE,FALSE,25.2,4.02
39910,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,817,29.3,"SE",3.23,4,"SLA",7,-83.41,35.05,FALSE,FALSE,29.3,3.23
39911,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,901,18.3,"SE",1.63,7,"SLA",7,-83.41,35.05,FALSE,FALSE,18.3,1.63
39912,449,700,1434,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,901,22.5,"SE",2.31,5,"SLA",7,-83.41,35.05,FALSE,FALSE,22.5,2.31
39925,449,700,1432,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,8.9,"SE",0.36,12,"SLA",7,-83.41,35.05,FALSE,FALSE,8.9,0.36
39926,449,700,1433,"Canopy Level",1996-07-30 05:00:00,"00:00:00",NA,1164,14,"SE",1.29,10,"SLA",7,-83.41,35.05,FALSE,FALSE,14,1.29
44411,598,336,1749,"observational",NA,"00:00:00",NA,1136,0.125,"",NA,NA,"LMA",NA,-83.444109,35.120512,TRUE,FALSE,8,NA
44718,603,796,1779,"observational",NA,"00:00:00",NA,1139,12.5973602046373,"SE",0.487111749119935,6,"LMA",NA,-71.288077,44.06464,TRUE,FALSE,0.0795,0.00306186217847897
44412,598,336,1749,"observational",NA,"00:00:00",NA,1164,0.140845070422535,"",NA,NA,"LMA",NA,-83.444109,35.120512,TRUE,FALSE,7.1,NA
25400,51,NA,1,"observational",NA,"00:00:00",NA,1175,49,"SE",4,2,"Vcmax",NA,NA,NA,TRUE,NA,49,4
27384,338,551,1095,"TurnUU",1999-06-01 00:00:00,"00:00:00",NA,1164,49.3,"SE",2.8,9,"Vcmax",6,-74.02,41.4,TRUE,FALSE,49.3,2.8
