ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
3,9.53014755249023,0,213.9949951171875,0,-2.01858032511382e-08,0,0.06259322166442871,-120.9940402,44.109846,59,Temperate Early Hardwood,2002-03-01
3,9.52511787414551,0,213.9949951171875,0,-1.73601630848452e-08,0,0.06254173815250397,-120.9940402,44.109846,90,Temperate Early Hardwood,2002-04-01
3,9.52025318145752,0,213.9949951171875,0,-1.67946421214538e-08,0,0.06249196082353592,-120.9940402,44.109846,120,Temperate Early Hardwood,2002-05-01
3,9.64363384246826,0.019564619287848473,215.19065856933594,14.347875595092773,5.05669913763995e-06,4.460986929188948e-6,0.06244058534502983,-120.9940402,44.109846,151,Temperate Early Hardwood,2002-06-01
3,9.63960838317871,0,215.19065856933594,0,1.17405161290662e-05,1.2824853001802694e-5,0.06240908056497574,-120.9940402,44.109846,181,Temperate Early Hardwood,2002-07-01
3,9.63460636138916,0,215.3262176513672,0,1.15963603093405e-05,1.5280520528904162e-5,0.17177793383598328,-120.9940402,44.109846,212,Temperate Early Hardwood,2002-08-01
3,9.62960720062256,0,215.46177673339844,0,1.04224964161403e-05,1.1688825907185674e-5,0.2760540544986725,-120.9940402,44.109846,243,Temperate Early Hardwood,2002-09-01
3,9.62474822998047,0,215.46177673339844,0,6.79005415804568e-06,5.689221779903164e-6,0.2756955921649933,-120.9940402,44.109846,273,Temperate Early Hardwood,2002-10-01
3,9.56148624420166,0,215.5973358154297,0,8.24688697775855e-07,3.8944486391301325e-7,0.3848875164985657,-120.9940402,44.109846,304,Temperate Early Hardwood,2002-11-01
3,0.001381368143484,0,3.849565029144287,7.152557373046875e-7,2.59326560225759e-10,3.4183599950665666e-8,0.1344837248325348,-120.9940402,44.109846,0,Setaria WT,2003-01-01
3,0.000707763247191906,0,3.250502824783325,7.152557373046875e-7,-2.59350232262312e-11,2.2931246235202707e-8,0.09186302125453949,-120.9940402,44.109846,31,Setaria WT,2003-02-01
3,0.000503171177115291,0,3.192758560180664,-1.430511474609375e-6,3.37314598475302e-09,4.112839491199338e-8,0.06372753530740738,-120.9940402,44.109846,59,Setaria WT,2003-03-01
3,0.000565941038075835,0,4.276517868041992,-1.430511474609375e-6,1.18501608525889e-08,5.099991540191695e-8,0.046281881630420685,-120.9940402,44.109846,90,Setaria WT,2003-04-01
3,0.00115170725621283,0.002874868456274271,6.819714069366455,0,1.60897585033126e-07,3.4761990264087217e-7,0.04323498159646988,-120.9940402,44.109846,120,Setaria WT,2003-05-01
3,0.00127802032511681,0.008790056221187115,10.229571342468262,0,4.65983845288065e-07,9.128508509093081e-7,0.04797676205635071,-120.9940402,44.109846,151,Setaria WT,2003-06-01
3,0.00127680040895939,0.009648569859564304,10.229571342468262,0,4.75063586691249e-07,1.2382845397951314e-6,0.047930967062711716,-120.9940402,44.109846,181,Setaria WT,2003-07-01
3,0.00127544649876654,0.009962945245206356,10.229571342468262,0,5.50437789570424e-07,1.0210325172010926e-6,0.0478801429271698,-120.9940402,44.109846,212,Setaria WT,2003-08-01
3,0.00124913395848125,0.0045421733520925045,10.229571342468262,0,2.74791830179311e-07,4.7274716052925214e-7,0.04689237102866173,-120.9940402,44.109846,243,Setaria WT,2003-09-01
3,0.0011021044338122,6.708989967592061e-4,10.043495178222656,0,5.39047242398283e-08,1.3125365683208656e-7,0.04269720986485481,-120.9940402,44.109846,273,Setaria WT,2003-10-01
3,0.00064140313770622,0,8.388288497924805,0,-4.20333524930872e-11,2.6319263213281374e-8,0.033671796321868896,-120.9940402,44.109846,304,Setaria WT,2003-11-01
3,9.54667854309082,0,215.5973358154297,0,-2.80923231343877e-08,0,0.3832797706127167,-120.9940402,44.109846,0,Temperate Early Hardwood,2003-01-01
3,9.54218292236328,0,215.5973358154297,0,-2.28632472953905e-08,0,0.3827918767929077,-120.9940402,44.109846,31,Temperate Early Hardwood,2003-02-01
3,9.53720855712891,0,215.5973358154297,0,-2.01107770436693e-08,0,0.3822525143623352,-120.9940402,44.109846,59,Temperate Early Hardwood,2003-03-01
3,9.53239727020264,0,215.5973358154297,0,-2.02041956498533e-08,0,0.3817313015460968,-120.9940402,44.109846,90,Temperate Early Hardwood,2003-04-01
3,9.82156085968018,0.06085224822163582,220.0973358154297,50.746517181396484,3.06711854136665e-06,2.870787739084335e-6,0.7227460145950317,-120.9940402,44.109846,120,Temperate Early Hardwood,2003-05-01
3,9.81957054138184,0,220.9089813232422,0,1.22309247672092e-05,1.4598055713577196e-5,0.8584237098693848,-120.9940402,44.109846,151,Temperate Early Hardwood,2003-06-01
3,9.81445026397705,0,220.9089813232422,0,1.16258324851515e-05,1.7359392586513422e-5,0.8571611642837524,-120.9940402,44.109846,181,Temperate Early Hardwood,2003-07-01
3,9.80933380126953,0,220.9089813232422,0,1.08853864730918e-05,1.3530092473956756e-5,0.8558715581893921,-120.9940402,44.109846,212,Temperate Early Hardwood,2003-08-01
3,9.80438423156738,0,220.9089813232422,0,6.95030894348747e-06,6.3339443840959575e-6,0.8546254634857178,-120.9940402,44.109846,243,Temperate Early Hardwood,2003-09-01
3,9.73857498168945,0,220.77342224121094,0,2.48222363552486e-06,1.604843760105723e-6,0.8478997349739075,-120.9940402,44.109846,273,Temperate Early Hardwood,2003-10-01
3,9.73366165161133,0,220.77342224121094,0,-8.4023369595343e-08,0,0.8466657996177673,-120.9940402,44.109846,304,Temperate Early Hardwood,2003-11-01
5,0.00502518238499761,0,1.137589693069458,7.152557373046875e-7,1.66064786921716e-10,4.562318167700141e-8,1.2529244422912598,-120.9940402,44.109846,31,Setaria WT,2002-02-01
5,0.00262597249820828,3.013507412358285e-12,0.9941340684890747,0,5.70578639891295e-10,9.098980058297457e-8,0.824480414390564,-120.9940402,44.109846,59,Setaria WT,2002-03-01
5,0.00415020901709795,0,1.5747740268707275,0,4.68688554633445e-09,4.1088492253038567e-7,0.5918411612510681,-120.9940402,44.109846,90,Setaria WT,2002-04-01
5,0.00662193493917584,4.86480133954359e-10,2.174435615539551,0,2.1382049908425e-08,1.5819954342077835e-6,0.5415590405464172,-120.9940402,44.109846,120,Setaria WT,2002-05-01
