site,ensemble,AGB_PFT,BSEEDS,DBH,DDBH,NPP_PFT,TRANSP_PFT,DENS,lon,lat,dtime,pft,date
MANDIFORE-PNW-7585,11,2.0273637771606445,0,123.6871337890625,0,-1.972740026889852e-11,0,1.088510513305664,-118.0390487,46.1211419,304,10,2006-11-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,59,1,2007-03-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,90,1,2007-04-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,120,1,2007-05-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,151,1,2007-06-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,181,1,2007-07-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,212,1,2007-08-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,243,1,2007-09-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,273,1,2007-10-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,304,1,2007-11-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,334,1,2007-12-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,60,1,2007-03-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,91,1,2007-04-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,121,1,2007-05-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,152,1,2007-06-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,182,1,2007-07-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,213,1,2007-08-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,244,1,2007-09-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,274,1,2007-10-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,305,1,2007-11-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,335,1,2007-12-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,59,1,2007-03-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,90,1,2007-04-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,120,1,2007-05-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,151,1,2007-06-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,181,1,2007-07-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,212,1,2007-08-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,243,1,2007-09-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,273,1,2007-10-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,304,1,2007-11-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,334,1,2007-12-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,59,1,2007-03-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,90,1,2007-04-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,120,1,2007-05-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,151,1,2007-06-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,181,1,2007-07-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,212,1,2007-08-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,243,1,2007-09-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,273,1,2007-10-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,304,1,2007-11-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,334,1,2007-12-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,59,1,2007-03-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,90,1,2007-04-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,120,1,2007-05-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,151,1,2007-06-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,181,1,2007-07-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,212,1,2007-08-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,243,1,2007-09-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,273,1,2007-10-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,304,1,2007-11-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,334,1,2007-12-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,0,1,2007-01-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,31,1,2007-02-01
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,60,1,2007-03-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,91,1,2007-04-02
MANDIFORE-PNW-7585,11,0,0,0,0,0,0,0,-118.0390487,46.1211419,121,1,2007-05-02
MANDIFORE-PNW-7585,11,0,0,1.0394832008361493e-41,1.0663881313511858e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,0,1.0396233306825818e-41,1.0665282611976183e-41,0,0,3420242024429781e3,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,0,1.0397634605290143e-41,1.0666683910440508e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,59,10,2007-03-01
MANDIFORE-PNW-7585,11,0,9763990012715921e20,1.0399035903754467e-41,1.0668085208904832e-41,0,0,4.035739577255473e-43,-118.0390487,46.1211419,90,10,2007-04-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0400437202218792e-41,1.0669486507369157e-41,0,0,0,-118.0390487,46.1211419,120,10,2007-05-01
MANDIFORE-PNW-7585,11,0,9764243542835967e20,1.0401838500683117e-41,1.0670887805833482e-41,0,0,3.363116314379561e-43,-118.0390487,46.1211419,151,10,2007-06-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0403239799147442e-41,1.0672289104297807e-41,0,0,0,-118.0390487,46.1211419,181,10,2007-07-01
MANDIFORE-PNW-7585,11,0,9764699897052049e20,1.0404641097611767e-41,1.0673690402762132e-41,0,0,-3689355851616328e4,-118.0390487,46.1211419,212,10,2007-08-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0406042396076092e-41,1.0675091701226456e-41,0,0,9.183409485952689e-41,-118.0390487,46.1211419,243,10,2007-09-01
MANDIFORE-PNW-7585,11,0,9765156251268131e20,1.0407443694540416e-41,1.0676492999690781e-41,0,0,3420242024429781e3,-118.0390487,46.1211419,273,10,2007-10-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0408844993004741e-41,1.0677894298155106e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,304,10,2007-11-01
MANDIFORE-PNW-7585,11,0,9765409781388177e20,1.0410246291469066e-41,1.0679295596619431e-41,0,0,5960879755706204e20,-118.0390487,46.1211419,334,10,2007-12-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0411647589933391e-41,1.0680696895083756e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,9765866135604259e20,1.0413048888397716e-41,1.068209819354808e-41,0,0,-4.626386798918247e-4,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.041445018686204e-41,1.0683499492012405e-41,0,0,4.5836472768064766e-41,-118.0390487,46.1211419,60,10,2007-03-02
MANDIFORE-PNW-7585,11,0,9766119665724304e20,1.0415851485326365e-41,1.068490079047673e-41,0,0,3.0828566215145976e-44,-118.0390487,46.1211419,91,10,2007-04-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.041725278379069e-41,1.0686302088941055e-41,0,0,0,-118.0390487,46.1211419,121,10,2007-05-02
MANDIFORE-PNW-7585,11,0,9766576019940387e20,1.0418654082255015e-41,1.068770338740538e-41,0,0,0,-118.0390487,46.1211419,152,10,2007-06-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.042005538071934e-41,1.0689104685869705e-41,0,0,0,-118.0390487,46.1211419,182,10,2007-07-02
MANDIFORE-PNW-7585,11,0,9767032374156469e20,1.0421456679183665e-41,1.069050598433403e-41,0,0,3307797169280385e4,-118.0390487,46.1211419,213,10,2007-08-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.042285797764799e-41,1.0691907282798354e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,244,10,2007-09-02
MANDIFORE-PNW-7585,11,0,9767488728372551e20,1.0424259276112314e-41,1.0693308581262679e-41,0,0,3521647782836306e3,-118.0390487,46.1211419,274,10,2007-10-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0425660574576639e-41,1.0694709879727004e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,305,10,2007-11-02
MANDIFORE-PNW-7585,11,0,9767945082588633e20,1.0427061873040964e-41,1.0696111178191329e-41,0,0,26762314941208933e9,-118.0390487,46.1211419,335,10,2007-12-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0428463171505289e-41,1.0697512476655654e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,9768198612708679e20,1.0429864469969613e-41,1.0698913775119978e-41,0,0,26761669305166353e9,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0431265768433938e-41,1.0700315073584303e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,59,10,2007-03-01
MANDIFORE-PNW-7585,11,0,9768452142828724e20,1.0432667066898263e-41,1.0701716372048628e-41,0,0,3613544964685824e3,-118.0390487,46.1211419,90,10,2007-04-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0434068365362588e-41,1.0703117670512953e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,120,10,2007-05-01
MANDIFORE-PNW-7585,11,0,976870567294877e21,1.0435469663826913e-41,1.0704518968977278e-41,0,0,26931157989715596e9,-118.0390487,46.1211419,151,10,2007-06-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0436870962291238e-41,1.0705920267441602e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,181,10,2007-07-01
MANDIFORE-PNW-7585,11,0,9768959203068816e20,1.0438272260755562e-41,1.0707321565905927e-41,0,0,26928317191128245e9,-118.0390487,46.1211419,212,10,2007-08-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0439673559219887e-41,1.0708722864370252e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,243,10,2007-09-01
MANDIFORE-PNW-7585,11,0,9769212733188861e20,1.0441074857684212e-41,1.0710124162834577e-41,0,0,3597274391617995e3,-118.0390487,46.1211419,273,10,2007-10-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0442476156148537e-41,1.0711525461298902e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,304,10,2007-11-01
MANDIFORE-PNW-7585,11,0,9769466263308907e20,1.0443877454612862e-41,1.0712926759763227e-41,0,0,27188379389079402e9,-118.0390487,46.1211419,334,10,2007-12-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0445278753077186e-41,1.0714328058227551e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,9769922617524989e20,1.0446680051541511e-41,1.0715729356691876e-41,0,0,2047915099551865e10,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0448081350005836e-41,1.0717130655156201e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,59,10,2007-03-01
MANDIFORE-PNW-7585,11,0,2.8371249228105976e-40,1.0449482648470161e-41,1.0718531953620526e-41,0,0,20477527682040162e9,-118.0390487,46.1211419,90,10,2007-04-01
MANDIFORE-PNW-7585,11,0,0,1.0450883946934486e-41,1.071993325208485e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,120,10,2007-05-01
MANDIFORE-PNW-7585,11,0,2.9147008057956195e-43,1.045228524539881e-41,1.0721334550549175e-41,0,0,29925631393942156e5,-118.0390487,46.1211419,151,10,2007-06-01
MANDIFORE-PNW-7585,11,0,0,1.0453686543863135e-41,1.07227358490135e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,181,10,2007-07-01
MANDIFORE-PNW-7585,11,0,-3689355851616328e4,1.045508784232746e-41,1.0724137147477825e-41,0,0,9277154023604834e6,-118.0390487,46.1211419,212,10,2007-08-01
MANDIFORE-PNW-7585,11,0,0,1.0456489140791785e-41,1.072553844594215e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,243,10,2007-09-01
MANDIFORE-PNW-7585,11,0,3420242024429781e3,1.045789043925611e-41,1.0726939744406475e-41,0,0,4592169687034364e3,-118.0390487,46.1211419,273,10,2007-10-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0459291737720435e-41,1.07283410428708e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,304,10,2007-11-01
MANDIFORE-PNW-7585,11,0,9772698772339489e20,1.046069303618476e-41,1.0729742341335124e-41,0,0,28067277302703063e4,-118.0390487,46.1211419,334,10,2007-12-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0462094334649084e-41,1.0731143639799449e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,-4.626386798918247e-4,1.0463495633113409e-41,1.0732544938263774e-41,0,0,3521755534975828e3,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,4.5836472768064766e-41,1.0464896931577734e-41,1.0733946236728099e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,59,10,2007-03-01
MANDIFORE-PNW-7585,11,0,2.5223372357846707e-44,1.0466298230042059e-41,1.0735347535192424e-41,0,0,2693012497204747e10,-118.0390487,46.1211419,90,10,2007-04-01
MANDIFORE-PNW-7585,11,0,0,1.0467699528506384e-41,1.0736748833656748e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,120,10,2007-05-01
MANDIFORE-PNW-7585,11,0,0,1.0469100826970708e-41,1.0738150132121073e-41,0,0,267563750896172e11,-118.0390487,46.1211419,151,10,2007-06-01
MANDIFORE-PNW-7585,11,0,0,1.0470502125435033e-41,1.0739551430585398e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,181,10,2007-07-01
MANDIFORE-PNW-7585,11,0,3307797169280385e4,1.0471903423899358e-41,1.0740952729049723e-41,0,0,6216599976504948e11,-118.0390487,46.1211419,212,10,2007-08-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0473304722363683e-41,1.0742354027514048e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,243,10,2007-09-01
MANDIFORE-PNW-7585,11,0,3521647782836306e3,1.0474706020828008e-41,1.0743755325978372e-41,0,0,2692909195437934e10,-118.0390487,46.1211419,273,10,2007-10-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0476107319292332e-41,1.0745156624442697e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,304,10,2007-11-01
MANDIFORE-PNW-7585,11,0,4380918318966505500,1.0477508617756657e-41,1.0746557922907022e-41,0,0,20475904368561676e9,-118.0390487,46.1211419,334,10,2007-12-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0478909916220982e-41,1.0747959221371347e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,0,10,2007-01-01
MANDIFORE-PNW-7585,11,0,26762314941208933e9,1.0480311214685307e-41,1.0749360519835672e-41,0,0,20475461646703907e9,-118.0390487,46.1211419,31,10,2007-02-01
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0481712513149632e-41,1.0750761818299997e-41,0,0,3.0706653248749716e-41,-118.0390487,46.1211419,60,10,2007-03-02
MANDIFORE-PNW-7585,11,0,26931157989715596e9,1.0483113811613957e-41,1.0752163116764321e-41,0,0,7.398855891635034e-43,-118.0390487,46.1211419,91,10,2007-04-02
MANDIFORE-PNW-7585,11,0,3.0706653248749716e-41,1.0484515110078281e-41,1.0753564415228646e-41,0,0,0,-118.0390487,46.1211419,121,10,2007-05-02
MANDIFORE-PNW-7585,12,0.03324514254927635,0.03768749535083771,13.639033317565918,0,2.2379656172688556e-7,7.556252967333421e-6,1.2480196952819824,-118.0390487,46.1211419,151,1,2002-06-01
MANDIFORE-PNW-7585,12,0.03361276164650917,0.10454139113426208,14.339659690856934,0,3.5431986589173903e-7,1.5892344890744425e-5,1.621049404144287,-118.0390487,46.1211419,181,1,2002-07-01
MANDIFORE-PNW-7585,12,0.03509250283241272,0.09826985746622086,15.403789520263672,-7.152557373046875e-7,3.551972440618556e-7,1.3970462532597594e-5,1.7477149963378906,-118.0390487,46.1211419,212,1,2002-08-01
MANDIFORE-PNW-7585,12,0.037698596715927124,0.07185111939907074,16.600858688354492,-7.152557373046875e-7,3.1389177479468344e-7,9.005288120533805e-6,1.8907991647720337,-118.0390487,46.1211419,243,1,2002-09-01
MANDIFORE-PNW-7585,12,0.0315277986228466,0.01745535619556904,16.45587730407715,1.1801719665527344e-5,1.1889942186371627e-7,2.13030443774187e-6,1.6197435855865479,-118.0390487,46.1211419,273,1,2002-10-01
MANDIFORE-PNW-7585,12,0.02121404930949211,0,14.562034606933594,-1.430511474609375e-6,2.7310772310329412e-8,4.267187989626109e-7,1.3469409942626953,-118.0390487,46.1211419,304,1,2002-11-01
MANDIFORE-PNW-7585,12,0.008910075761377811,5.67118509271769e-13,11.010406494140625,3.3974647521972656e-6,4.195307212739863e-9,8.873114865082243e-8,0.9064719080924988,-118.0390487,46.1211419,151,10,2002-06-01
MANDIFORE-PNW-7585,12,4.806848526000977,0,60.96000671386719,9.1552734375e-5,2.6312416139262496e-6,3.499241074678139e-6,0.0034668324515223503,-118.0390487,46.1211419,181,10,2002-07-01
MANDIFORE-PNW-7585,12,4.805295467376709,0,60.96000671386719,0,-1.0267694960930385e-6,3.70362727153406e-6,0.003465712070465088,-118.0390487,46.1211419,212,10,2002-08-01
MANDIFORE-PNW-7585,12,4.803741931915283,0,60.96000671386719,0,7.69501639297232e-7,3.370453896422987e-6,0.003464591922238469,-118.0390487,46.1211419,243,10,2002-09-01
MANDIFORE-PNW-7585,12,4.802239894866943,0,60.96000671386719,0,1.3657694353241823e-6,2.3362892989098327e-6,0.003463508328422904,-118.0390487,46.1211419,273,10,2002-10-01
MANDIFORE-PNW-7585,12,4.771531105041504,0,60.96000671386719,0,1.7973729882214684e-6,9.167106327367947e-7,0.00346238911151886,-118.0390487,46.1211419,304,10,2002-11-01
MANDIFORE-PNW-7585,12,0.003985053859651089,5.90637673318628e-13,8.511798858642578,5.364418029785156e-7,4.2583918613559035e-9,3.3584750980253375e-8,0.6186820268630981,-118.0390487,46.1211419,0,1,2003-01-01
MANDIFORE-PNW-7585,12,0.001905574812553823,0,6.682817459106445,-8.940696716308594e-7,2.3263220239044813e-9,4.797976771442336e-8,0.4419051706790924,-118.0390487,46.1211419,31,1,2003-02-01
MANDIFORE-PNW-7585,12,0.004460404627025127,3.078915377860425e-12,12.877711296081543,-2.86102294921875e-6,6.023597620696819e-8,2.0404044676070043e-7,0.3426204025745392,-118.0390487,46.1211419,59,1,2003-03-01
MANDIFORE-PNW-7585,12,0.007045343983918428,0.01593414507806301,17.230175018310547,-1.519918441772461e-6,3.5222873862039705e-7,8.572777687732014e-7,0.3288160562515259,-118.0390487,46.1211419,90,1,2003-04-01
MANDIFORE-PNW-7585,12,0.008119055069983006,0.038883112370967865,18.816814422607422,0,6.666519425380102e-7,2.2138656277093105e-6,0.32227253913879395,-118.0390487,46.1211419,120,1,2003-05-01
MANDIFORE-PNW-7585,12,0.01004629023373127,0.05788303166627884,28.32920265197754,0,1.1106416195616475e-6,5.082123607280664e-6,0.6777793169021606,-118.0390487,46.1211419,151,1,2003-06-01
MANDIFORE-PNW-7585,12,0.011109543032944202,0.03371061012148857,29.271120071411133,0,6.993635679464205e-7,7.3432483986834995e-6,0.676228404045105,-118.0390487,46.1211419,181,1,2003-07-01
MANDIFORE-PNW-7585,12,0.015067675150930882,0.03735130652785301,31.495075225830078,0,8.074891866272083e-7,7.346931397478329e-6,0.6699224710464478,-118.0390487,46.1211419,212,1,2003-08-01
MANDIFORE-PNW-7585,12,0.018199672922492027,0.05448128283023834,33.0938720703125,0,8.894776897250267e-7,5.754998710472137e-6,0.9363372921943665,-118.0390487,46.1211419,243,1,2003-09-01
MANDIFORE-PNW-7585,12,0.018120955675840378,0.0255443025380373,33.36585998535156,-7.152557373046875e-7,4.387599119581864e-7,2.6093282485817326e-6,0.90357905626297,-118.0390487,46.1211419,273,1,2003-10-01
MANDIFORE-PNW-7585,12,0.010626755654811859,1.188394763591014e-14,27.527023315429688,0,3.3688973388734667e-8,3.697712713801593e-7,0.7399524450302124,-118.0390487,46.1211419,304,1,2003-11-01
MANDIFORE-PNW-7585,12,0.004211990628391504,2.134783913228591e-15,20.4085636138916,-1.0728836059570312e-06,4.859566971049389e-9,4.323379698689678e-8,0.488045871257782,-118.0390487,46.1211419,0,10,2003-01-01
MANDIFORE-PNW-7585,12,4.766956329345703,0,60.96000671386719,0,-1.7125062257150603e-8,0,0.003459069412201643,-118.0390487,46.1211419,31,10,2003-02-01
MANDIFORE-PNW-7585,12,4.765564918518066,0,60.96000671386719,0,-1.0732028599136356e-8,0,0.00345805985853076,-118.0390487,46.1211419,59,10,2003-03-01
MANDIFORE-PNW-7585,12,4.76448917388916,0,61.28129959106445,0,-7.576843152889978e-9,0,0.20345696806907654,-118.0390487,46.1211419,90,10,2003-04-01
MANDIFORE-PNW-7585,12,4.792100429534912,0,61.28129959106445,-3.5762786865234375e-7,1.0419548743811902e-6,4.923304004478268e-7,0.20318818092346191,-118.0390487,46.1211419,120,10,2003-05-01
MANDIFORE-PNW-7585,12,4.823999404907227,0.022037986665964127,61.703025817871094,5.060702800750732,4.317011644161539e-6,3.224885858799098e-6,0.20291079580783844,-118.0390487,46.1211419,151,10,2003-06-01
MANDIFORE-PNW-7585,12,4.822970867156982,0,61.96379089355469,0,2.2187853119248757e-6,4.241304395691259e-6,0.2126021683216095,-118.0390487,46.1211419,181,10,2003-07-01
MANDIFORE-PNW-7585,12,4.813417434692383,0,61.96379089355469,0,-2.4479143121425295e-6,4.390919912111713e-6,0.21232230961322784,-118.0390487,46.1211419,212,10,2003-08-01
MANDIFORE-PNW-7585,12,4.807133674621582,0,62.28508377075195,0,-8.495513839079649e-7,2.5348040253447834e-6,0.41662493348121643,-118.0390487,46.1211419,243,10,2003-09-01
MANDIFORE-PNW-7585,12,4.806605339050293,0,62.28508377075195,-3.5762786865234375e-7,4.4008541522089217e-7,1.556997403895366e-6,0.41607075929641724,-118.0390487,46.1211419,273,10,2003-10-01
MANDIFORE-PNW-7585,12,4.787084102630615,0,62.28508377075195,0,4.819689252144599e-7,8.8218729388245265e-07,0.41549891233444214,-118.0390487,46.1211419,304,10,2003-11-01
MANDIFORE-PNW-7585,12,0.001656168489716947,6.81742217949091e-15,15.016797065734863,-1.7881393432617188e-06,1.63519731088968e-9,1.4165730810589139e-8,0.3224756717681885,-118.0390487,46.1211419,0,1,2004-01-01
MANDIFORE-PNW-7585,12,7.197795785032213e-4,0,11.37256145477295,1.2516975402832031e-6,1.6819103887399933e-9,8.256048289467799e-9,0.22027447819709778,-118.0390487,46.1211419,31,1,2004-02-01
MANDIFORE-PNW-7585,12,0.0017161571886390448,4.827824880322684e-13,16.71292495727539,5.364418029785156e-6,5.596087149228879e-8,7.81677158556704e-8,0.1722363978624344,-118.0390487,46.1211419,60,1,2004-03-01
MANDIFORE-PNW-7585,12,0.003623353783041239,0.009205630980432034,19.684471130371094,0,4.814672820430133e-7,5.528266342480492e-7,0.15390299260616302,-118.0390487,46.1211419,91,1,2004-04-01
MANDIFORE-PNW-7585,12,0.004079984035342932,0.026329519227147102,20.459142684936523,0,8.923032623897598e-7,1.17971831059549e-6,0.15316221117973328,-118.0390487,46.1211419,121,1,2004-05-01
MANDIFORE-PNW-7585,12,0.004930255934596062,0.029476448893547058,33.0938720703125,0,1.331417706751381e-6,2.2003089270583587e-6,0.31311750411987305,-118.0390487,46.1211419,152,1,2004-06-01
MANDIFORE-PNW-7585,12,0.005906427279114723,0.022201690822839737,34.418643951416016,7.152557373046875e-7,1.0336241302866256e-6,3.481048452158575e-6,0.42776450514793396,-118.0390487,46.1211419,182,1,2004-07-01
MANDIFORE-PNW-7585,12,0.009590893983840942,0.02481209486722946,36.85464096069336,0,1.1053953130613081e-6,4.201668161840644e-6,0.4253353178501129,-118.0390487,46.1211419,213,1,2004-08-01
MANDIFORE-PNW-7585,12,0.0116502046585083,0.04031432047486305,38.20866012573242,0,1.1341874142090091e-6,3.2990787985909265e-6,0.647033154964447,-118.0390487,46.1211419,244,1,2004-09-01
